Material,Name,Formula,Purity,Diameter mm,Diameter ",Thickness mm,Thickness ",Price,Rest
Tungsten Oxide,TUNGSTEN OXIDE TARGET,,99.9% PURE,76.19999999999999,3.00",6.35,0.250",€541.00,WO3    99.9% Most Standard Guns 1
Tungsten Oxide,TUNGSTEN OXIDE TARGET,,99.9% PURE,101.6,4.00",3.175,0.125",P.O.R.,WO3    99.9% Most Standard Guns 1
Tungsten Oxide,TUNGSTEN OXIDE TARGET,,99.9% PURE,101.6,4.00",6.35,0.250",P.O.R.,WO3    99.9% Most Standard Guns 1
Tungsten Oxide,TUNGSTEN OXIDE TARGET,,99.9% PURE,127.0,5.00",3.175,0.125",P.O.R.,WO3    99.9% Most Standard Guns 1
Tungsten Oxide,TUNGSTEN OXIDE TARGET,,99.9% PURE,127.0,5.00",6.35,0.250",P.O.R.,WO3    99.9% Most Standard Guns 1
Tungsten Oxide,TUNGSTEN OXIDE TARGET,,99.9% PURE,152.39999999999998,6.00",3.175,0.125",P.O.R.,WO3    99.9% Most Standard Guns 1
Tungsten Oxide,TUNGSTEN OXIDE TARGET,,99.9% PURE,152.39999999999998,6.00",6.35,0.250",P.O.R.,WO3    99.9% Most Standard Guns 1
Tungsten Oxide,TUNGSTEN OXIDE TARGET,,99.9% PURE,177.79999999999998,7.00",3.175,0.125",P.O.R.,WO3    SINTERED  99.9% Most Standard Guns 1
Tungsten Oxide,TUNGSTEN OXIDE TARGET,,99.9% PURE,177.79999999999998,7.00",6.35,0.250",P.O.R.,WO3    SINTERED  99.9% Most Standard Guns 1
Tungsten Oxide,TUNGSTEN OXIDE TARGET,,99.9% PURE,203.2,8.00",3.175,0.125",P.O.R.,WO3    SINTERED  99.9% Most Standard Guns 1
Tungsten Oxide,TUNGSTEN OXIDE TARGET,,99.9% PURE,203.2,8.00",6.35,0.250",P.O.R.,WO3    SINTERED  99.9% Most Standard Guns 1
Tungsten Titanium,TUNGSTEN/TITANIUM TARGET,Tungsten Titanium,W/Ti 90/10 WT%,25.4,1.00",3.175,0.125",P.O.R.,  99.99% PURE   99.99% Most Standard Guns 1
Tungsten Titanium,TUNGSTEN/TITANIUM TARGET,Tungsten Titanium,W/Ti 90/10 WT%,25.4,1.00",6.35,0.250",€118.00,  99.99% PURE  99.99% Most Standard Guns 1
Tungsten Titanium,TUNGSTEN/TITANIUM TARGET,Tungsten Titanium,W/Ti 90/10 WT%,50.8,2.00",3.175,0.125",€315.00,  99.99% PURE  99.99% Most Standard Guns 1
Tungsten Titanium,TUNGSTEN/TITANIUM TARGET,Tungsten Titanium,W/Ti 90/10 WT%,50.8,2.00",6.35,0.250",P.O.R.,  99.99% PURE   99.99% Most Standard Guns 1
Tungsten Titanium,TUNGSTEN/TITANIUM TARGET,Tungsten Titanium,W/Ti 90/10 WT%,76.19999999999999,3.00",3.175,0.125",€699.00,  99.99% PURE  99.99% Most Standard Guns 1
Tungsten Titanium,TUNGSTEN/TITANIUM TARGET,Tungsten Titanium,W/Ti 90/10 WT%,76.19999999999999,3.00",6.35,0.250",€764.00,  99.99% PURE  99.99% Most Standard Guns 1
Tungsten Titanium,TUNGSTEN/TITANIUM TARGET,Tungsten Titanium,W/Ti 90/10 WT%,101.6,4.00",3.175,0.125",P.O.R.,  99.99% PURE  99.99% Most Standard Guns 1
Tungsten Titanium,TUNGSTEN/TITANIUM TARGET,Tungsten Titanium,W/Ti 90/10 WT%,101.6,4.00",6.35,0.250",P.O.R.,  99.99% PURE  99.99% Most Standard Guns 1
Tungsten Titanium,TUNGSTEN/TITANIUM TARGET,Tungsten Titanium,90/10 WT%,152.39999999999998,6.00",3.175,0.125",P.O.R., W/Ti   99.99% PURE   99.99% Most Standard Guns 1
Tungsten Titanium,TUNGSTEN/TITANIUM TARGET,Tungsten Titanium,90/10 WT%,152.39999999999998,6.00",6.35,0.250",P.O.R., W/Ti   99.99% PURE   99.99% Most Standard Guns 1
Tungsten Titanium,TUNGSTEN/TITANIUM TARGET,Tungsten Titanium,90/10 WT%,203.2,8.00",6.35,0.250",P.O.R., W/Ti   99.99% PURE   99.99% Most Standard Guns 1
Tungsten,TUNGSTEN TARGET,Tungsten,99.95% PURE,25.4,1.00",3.175,0.125",€88.00, W    99.95% Most Standard Guns 1
Tungsten,TUNGSTEN TARGET,Tungsten,99.95% PURE,25.4,1.00",6.35,0.250",€128.00, W    99.95% Most Standard Guns 1
Tungsten,TUNGSTEN TARGET,Tungsten,99.95% PURE,50.8,2.00",3.175,0.125",€216.00, W    99.95% Most Standard Guns 1
Tungsten,TUNGSTEN TARGET,Tungsten,99.95% PURE,50.8,2.00",6.35,0.250",€298.00, W    99.95% Most Standard Guns 1
Tungsten,TUNGSTEN TARGET,Tungsten,99.95% PURE,76.19999999999999,3.00",3.175,0.125",€253.00, W    99.95% Most Standard Guns 1
Tungsten,TUNGSTEN TARGET,Tungsten,99.95% PURE,76.19999999999999,3.00",6.35,0.250",€343.00, W    99.95% Most Standard Guns 1
Tungsten,TUNGSTEN TARGET,Tungsten,99.95% PURE,101.6,4.00",3.175,0.125",€469.00, W    99.95% Most Standard Guns 1
Tungsten,TUNGSTEN TARGET,Tungsten,99.95% PURE,101.6,4.00",6.35,0.250",€592.00, W    99.95% Most Standard Guns 1
Tungsten,TUNGSTEN TARGET,Tungsten,99.95% PURE,N/A,N/A,N/A,0.2,P.O.R., W   FOR KJL 108    99.95% — — KJL81025
Tungsten,TUNGSTEN TARGET,Tungsten,99.95% PURE,152.39999999999998,6.00",6.35,0.250",P.O.R., W    99.95% Most Standard Guns 1
Tungsten,TUNGSTEN TARGET,Tungsten,99.95% PURE,203.2,8.00",3.175,0.125",P.O.R., W    99.95% Most Standard Guns 1
Tungsten,TUNGSTEN TARGET,Tungsten,99.95% PURE,203.2,8.00",6.35,0.250",P.O.R., W    99.95% Most Standard Guns 1
Vanadium Carbide,VANADIUM CARBIDE TARGET,Vanadium Carbide,99.5% PURE,25.4,1.00",3.175,0.125",P.O.R., VC    99.5% Most Standard Guns 1
Vanadium Carbide,VANADIUM CARBIDE TARGET,Vanadium Carbide,99.5% PURE,25.4,1.00",6.35,0.250",P.O.R., VC    99.5% Most Standard Guns 1
Vanadium Carbide,VANADIUM CARBIDE TARGET,Vanadium Carbide,99.5% PURE,50.8,2.00",3.175,0.125",P.O.R., VC    99.5% Most Standard Guns 1
Vanadium Carbide,VANADIUM CARBIDE TARGET,Vanadium Carbide,99.5% PURE,50.8,2.00",6.35,0.250",P.O.R., VC    99.5% Most Standard Guns 1
Vanadium Carbide,VANADIUM CARBIDE TARGET,Vanadium Carbide,99.5% PURE,76.19999999999999,3.00",3.175,0.125",P.O.R., VC    99.5% Most Standard Guns 1
Vanadium Carbide,VANADIUM CARBIDE TARGET,Vanadium Carbide,99.5% PURE,76.19999999999999,3.00",6.35,0.250",P.O.R., VC    99.5% Most Standard Guns 1
Vanadium Carbide,N/A,Vanadium Carbide,99.5% pure),101.6,4.00",3.175,0.125",P.O.R., 99.5% Most Standard Guns 1
Vanadium Carbide,N/A,Vanadium Carbide,99.5% pure),101.6,4.00",6.35,0.250",P.O.R., 99.5% Most Standard Guns 1
Vanadium Oxide,VANADIUM OXIDE TARGET,,99.9% PURE,25.4,1.00",3.175,0.125",P.O.R.,V2O5    AS PRESSED   MAY HAVE MINOR DISCOLORATION 99.9% Most Standard Guns 1
Vanadium Oxide,VANADIUM OXIDE TARGET,,99.9% PURE,25.4,1.00",6.35,0.250",€510.00,V2O5    AS PRESSED   MAY HAVE MINOR DISCOLORATION 99.9% Most Standard Guns 1
Vanadium Oxide,VANADIUM OXIDE TARGET,,99.9% PURE,50.8,2.00",3.175,0.125",€379.00,V2O5    AS PRESSED  99.9% Most Standard Guns 1
Vanadium Oxide,VANADIUM OXIDE TARGET,,99.9% PURE,50.8,2.00",6.35,0.250",€514.00,V2O5    AS PRESSED  99.9% Most Standard Guns 1
Vanadium Oxide,VANADIUM OXIDE TARGET,,99.9% PURE,76.19999999999999,3.00",3.175,0.125",€545.00,V2O5    AS PRESSED  99.9% Most Standard Guns 1
Vanadium Oxide,VANADIUM OXIDE TARGET,,99.9% PURE,76.19999999999999,3.00",6.35,0.250",P.O.R.,V2O5    AS PRESSED  99.9% Most Standard Guns 1
Vanadium Oxide,VANADIUM OXIDE TARGET,,99.9% PURE,101.6,4.00",3.175,0.125",€628.00,V2O5    AS PRESSED  99.9% Most Standard Guns 1
Vanadium Oxide,VANADIUM OXIDE TARGET,,99.9% PURE,101.6,4.00",6.35,0.250",P.O.R.,V2O5    AS PRESSED  99.9% Most Standard Guns 1
Vanadium Oxide,VANADIUM OXIDE TARGET,,99.9% PURE,152.39999999999998,6.00",6.35,0.250",P.O.R.,V2O5    AS PRESSED  99.9% Most Standard Guns 1
Vanadium Oxide,VANADIUM OXIDE TARGET,,99.9% 8.00" DIA X .250" THICK,203.2,8.00",6.35,0.250",P.O.R., V2O5  AS PRESSED  99.9% Most Standard Guns 1
Vanadium,VANADIUM TARGET,Vanadium,99.9% PURE,25.4,1.00",3.175,0.125",P.O.R., V    99.9% Most Standard Guns 1
Vanadium,VANADIUM TARGET,Vanadium,99.9% PURE,25.4,1.00",6.35,0.250",€139.00, V    99.9% Most Standard Guns 1
Vanadium,VANADIUM TARGET,Vanadium,99.9% PURE,50.8,2.00",3.175,0.125",€217.00, V    99.9% Most Standard Guns 1
Vanadium,VANADIUM TARGET,Vanadium,99.9% PURE,50.8,2.00",6.35,0.250",€327.00, V    99.9% Most Standard Guns 1
Vanadium,VANADIUM TARGET,Vanadium,99.5% PURE,50.8,2.00",6.35,0.250",P.O.R., V    D&T 2−56 CENTER HOLE    W/ KEEPER 99.9% U.S. Gun —
Vanadium,VANADIUM TARGET,Vanadium,99.9% PURE,50.8,2.00",6.35,0.250",€426.00, V     W/ KEEPER  99.9% TORUS Mag Keeper 2 —
Vanadium,VANADIUM TARGET,Vanadium,99.9% PURE,76.19999999999999,3.00",3.175,0.125",€327.00, V    99.9% Most Standard Guns 1
Vanadium,VANADIUM TARGET,Vanadium,99.9% PURE,76.19999999999999,3.00",6.35,0.250",€426.00, V    99.9% Most Standard Guns 1
Vanadium,VANADIUM TARGET,Vanadium,99.9% PURE,101.6,4.00",3.175,0.125",€472.00, V    99.9% Most Standard Guns 1
Vanadium,VANADIUM TARGET,Vanadium,99.9% PURE,101.6,4.00",6.35,0.250",€572.00, V    99.9% Most Standard Guns 1
Vanadium,VANADIUM TARGET,Vanadium,99.9% PURE,203.2,8.00",6.35,0.250",P.O.R., V    99.9% Most Standard Guns 1
Ytterbium Oxide,YTTERBIUM OXIDE TARGET,,99.99% PURE,25.4,1.00",3.175,0.125",€584.00,Yb2O3    99.99% Most Standard Guns 1
Ytterbium Oxide,YTTERBIUM OXIDE TARGET,,99.99% PURE,25.4,1.00",6.35,0.250",€637.00,Yb2O3    99.99% Most Standard Guns 1
Ytterbium Oxide,YTTERBIUM OXIDE TARGET,,99.9% PURE,50.8,2.00",3.175,0.125",P.O.R.,Yb2O3    99.9% Most Standard Guns 1
Ytterbium Oxide,YTTERBIUM OXIDE TARGET,,99.99% PURE,50.8,2.00",3.175,0.125",€683.00,Yb2O3    99.99% Most Standard Guns 1
Ytterbium Oxide,YTTERBIUM OXIDE TARGET,,99.9% PURE,76.19999999999999,3.00",3.175,0.125",P.O.R.,Yb2O3    99.9% Most Standard Guns 1
Ytterbium Oxide,YTTERBIUM OXIDE TARGET,,99.99% PURE,76.19999999999999,3.00",3.175,0.125",P.O.R.,Yb2O3    99.99% Most Standard Guns 1
Ytterbium,YTTERBIUM TARGET,Ytterbium,99.9% PURE TREM,25.4,1.00",3.175,0.125",P.O.R., Yb     PACKAGED IN ARGON  CANNOT OFFER BONDING 99.9% Most Standard Guns 1
Ytterbium,YTTERBIUM TARGET,Ytterbium,99.9% PURE TREM,25.4,1.00",6.35,0.250",P.O.R., Yb     PACKAGED IN MINERAL OIL  CANNOT OFFER BONDING 99.9% Most Standard Guns 1
Ytterbium,YTTERBIUM TARGET,Ytterbium,99.9% PURE TREM,50.8,2.00",3.175,0.125",P.O.R., Yb     PACKAGED IN MINERAL OIL  CANNOT OFFER BONDING 99.9% Most Standard Guns 1
Ytterbium,YTTERBIUM TARGET,Ytterbium,99.9% PURE TREM,50.8,2.00",6.35,0.250",P.O.R., Yb     PACKAGED IN MINERAL OIL  CANNOT OFFER BONDING 99.9% Most Standard Guns 1
Ytterbium,YTTERBIUM TARGET,Ytterbium,99.9% PURE TREM,76.19999999999999,3.00",3.175,0.125",P.O.R., Yb     PACKAGED IN MINERAL OIL  CANNOT OFFER BONDING 99.9% Most Standard Guns 1
Ytterbium,YTTERBIUM TARGET,Ytterbium,99.9% PURE TREM,76.19999999999999,3.00",6.35,0.250",P.O.R., Yb     PACKAGED IN MINERAL OIL  CANNOT OFFER BONDING 99.9% Most Standard Guns 1
Yttrium Ferrite,YTTRIUM IRON GARNET TARGET "YIG",Yttrium Ferrite,99.9% PURE,25.4,1.00",3.175,0.125",P.O.R., Y3Fe5O12    BEST EFFORTS  99.9% Most Standard Guns 1 EJTYFEO301A2
Yttrium Ferrite,YTTRIUM IRON OXIDE TARGET,Yttrium Ferrite,99.9% PURE,25.4,1.00",6.35,0.250",P.O.R.,  Y3Fe5O12     BEST EFFORTS  99.9% Most Standard Guns 1 EJTYFEO301A4
Yttrium Ferrite,YTTRIUM IRON GARNET TARGET,Yttrium Ferrite,99.9% PURE,50.8,2.00",3.175,0.125",€689.00,     BEST EFFORTS  99.9% Most Standard Guns 1 EJTYFEO302A2
Yttrium Ferrite,YTTRIUM IRON GARNET TARGET,Yttrium Ferrite,99.9% PURE,50.8,2.00",6.35,0.250",P.O.R.,     BEST EFFORTS  99.9% Most Standard Guns 1 EJTYFEO302A4
Yttrium Ferrite,YTTRIUM IRON GARNET TARGET "YIG",Yttrium Ferrite,99.9% PURE,76.19999999999999,3.00",3.175,0.125",P.O.R., Y3Fe5O12    BEST EFFORTS  99.9% Most Standard Guns 1 EJTYFEO303A2
Yttrium Oxide,YTTRIUM OXIDE TARGET,,99.99% PURE,25.4,1.00",3.175,0.125",P.O.R.,Y2O3    99.99% Most Standard Guns 1
Yttrium Oxide,YTTRIUM OXIDE TARGET,,99.99% PURE,25.4,1.00",6.35,0.250",P.O.R.,Y2O3    99.99% Most Standard Guns 1
Yttrium Oxide,YTTRIUM OXIDE TARGET,,99.99% PURE,50.8,2.00",3.175,0.125",P.O.R.,Y2O3    99.99% Most Standard Guns 1
Yttrium Oxide,YTTRIUM OXIDE TARGET,,99.99% PURE,50.8,2.00",6.35,0.250",P.O.R.,Y2O3    99.99% Most Standard Guns 1
Yttrium Oxide,YTTRIUM OXIDE TARGET,,99.99% PURE,76.19999999999999,3.00",3.175,0.125",P.O.R.,Y2O3    99.99% Most Standard Guns 1
Yttrium Oxide,YTTRIUM OXIDE TARGET,,99.99% PURE,76.19999999999999,3.00",6.35,0.250",P.O.R.,Y2O3    99.99% Most Standard Guns 1
Yttrium Oxide,YTTRIUM OXIDE TARGET,,99.99% PURE,101.6,4.00",3.175,0.125",P.O.R.,Y2O3    99.99% Most Standard Guns 1
Yttrium Oxide,YTTRIUM OXIDE TARGET,,99.99% PURE,101.6,4.00",6.35,0.250",P.O.R.,Y2O3    99.99% Most Standard Guns 1
Yttrium Titanate,YTTRIUM TITANATE TARGET,Yttrium Titanate,99.9% PURE,25.4,1.0",3.175,0.125",P.O.R., YTiO3     HOT-PRESSED  BEST EFFORTS  99.99% Most Standard Guns 1 EJTYTIO31A2
Yttrium Titanate,YTTRIUM TITANATE TARGET,Yttrium Titanate,99.9% PURE,25.4,1.0",6.35,0.250",P.O.R., YTiO3     HOT-PRESSED  BEST EFFORTS  99.99% Most Standard Guns 1 EJTYTIO31A4
Yttrium Titanate,YTTRIUM TITANATE TARGET,Yttrium Titanate,99.9% PURE,50.8,2.0",3.175,0.125",P.O.R., YTiO3     HOT-PRESSED  BEST EFFORTS  99.99% Most Standard Guns 1 EJTYTIO32A2
Yttrium,YTTRIUM TARGET,Yttrium,99.9% PURE TREM,25.4,1.00",3.175,0.125",€170.00, Y    99.9% Most Standard Guns 1
Yttrium,YTTRIUM TARGET,Yttrium,99.9% PURE TREM,25.4,1.00",6.35,0.250",€201.00, Y    99.9% Most Standard Guns 1
Yttrium,YTTRIUM TARGET,Yttrium,99.9% PURE TREM,50.8,2.00",3.175,0.125",€309.00, Y    99.9% Most Standard Guns 1
Yttrium,YTTRIUM TARGET,Yttrium,99.9% PURE TREM,50.8,2.00",6.35,0.250",€368.00, Y    99.9% Most Standard Guns 1
Yttrium,YTTRIUM TARGET,Yttrium,99.9% PURE TREM,76.19999999999999,3.00",3.175,0.125",€446.00, Y    99.9% Most Standard Guns 1
Yttrium,YTTRIUM TARGET,Yttrium,99.9% PURE TREM,76.19999999999999,3.00",6.35,0.250",P.O.R., Y    99.9% Most Standard Guns 1
Yttrium,YTTRIUM TARGET,Yttrium,99.9% PURE TREM,76.19999999999999,3.00",6.35,0.250",€814.00, Y     W/ KEEPER  99.9% TORUS Mag Keeper 3 —
Yttrium,YTTRIUM TARGET,Yttrium,99.9% PURE TREM,101.6,4.00",3.175,0.125",€676.00, Y    99.9% Most Standard Guns 1
Yttrium,YTTRIUM TARGET,Yttrium,99.9% PURE TREM,101.6,4.00",6.35,0.250",€782.00, Y    99.9% Most Standard Guns 1
Zinc Oxide with Alumina,ZINC OXIDE/ALUMINA TARGET,,ZnO/Al2O3 98/2 WT%,25.4,1.00",3.175,0.125",€227.00, 99.99% PURE    ~90-95% DENSE  DARK GREEN TO BLACK 99.99% Most Standard Guns 1 EJTZNOA401A2
Zinc Oxide with Alumina,ZINC OXIDE/ALUMINA TARGET,,ZnO/Al2O3 98/2 WT%,25.4,1.00",6.35,0.250",€263.00, 99.99% PURE    ~90-95% DENSE  DARK GREEN TO BLACK 99.99% Most Standard Guns 1 EJTZNOA401A4
Zinc Oxide with Alumina,ZINC OXIDE/ALUMINA TARGET,,ZnO/Al2O3 98/2 WT%,50.8,2.00",3.175,0.125",€352.00, 99.99% PURE      ~90-95% DENSE  DARK GREEN TO BLACK 99.99% Most Standard Guns 1 EJTZNOA402A2
Zinc Oxide with Alumina,ZINC OXIDE/ALUMINA TARGET,,ZnO/Al2O3 98/2 WT%,50.8,2.00",6.35,0.250",€400.00, 99.99% PURE      ~90-95% DENSE  DARK GREEN TO BLACK 99.99% Most Standard Guns 1 EJTZNOA402A4
Zinc Oxide with Alumina,ZINC OXIDE/ALUMINA TARGET,,ZnO/Al2O3 98/2 WT%,76.19999999999999,3.00",3.175,0.125",€452.00, 99.99% PURE      ~90-95% DENSE  DARK GREEN TO BLACK 99.99% Most Standard Guns 1 EJTZNOA403A2
Zinc Oxide with Alumina,ZINC OXIDE/ALUMINA TARGET,,ZnO/Al2O3 98/2 WT%,76.19999999999999,3.00",6.35,0.250",€514.00, 99.99% PURE      ~90-95% DENSE  DARK GREEN TO BLACK 99.99% Most Standard Guns 1 EJTZNOA403A4
Zinc Oxide with Alumina,ZINC OXIDE/ALUMINA TARGET,,ZnO/Al2O3 98/2 WT%,101.6,4.00",3.175,0.125",€607.00, 99.99% PURE      ~90-95% DENSE  DARK GREEN TO BLACK 99.99% Most Standard Guns 1 EJTZNOA404A2
Zinc Oxide with Alumina,ZINC OXIDE/ALUMINA TARGET,,ZnO/Al2O3 98/2 WT%,101.6,4.00",6.35,0.250",€722.00, 99.99% PURE    ~90-95% DENSE  DARK GREEN TO BLACK 99.99% Most Standard Guns 1 EJTZNOA404A4
Zinc Oxide with Alumina,ZINC OXIDE/ALUMINA TARGET,,ZnO/Al2O3 98/2 WT%,152.39999999999998,6.00",6.35,0.250",P.O.R., 99.99% PURE      ~90-95% DENSE  DARK GREEN TO BLACK 99.99% Most Standard Guns 1 EJTZNOA406A4
Zinc Oxide with Alumina,ZINC OXIDE/ALUMINA TARGET,,98/2 WT%,203.2,8.00",6.35,0.250",P.O.R.,ZnO/Al2O3   99.99% PURE    DARK GREEN TO BLACK 99.99% Most Standard Guns 1 EJTZNOA408A4
Zinc Oxide doped with Gallium Oxide,ZINC OXIDE/GALLIUM OXIDE TARGET,,ZnO/Ga2O3 95/5 WT%,50.8,2.00",3.175,0.125",P.O.R., 99.99% PURE   BEST EFFORTS 99.99% Most Standard Guns 1 EJTZNOGSPL24
Zinc Oxide doped with Gallium Oxide,ZINC OXIDE/GALLIUM OXIDE TARGET,,ZnO/Ga2O3 95/5 WT%,50.8,2.00",6.35,0.250",P.O.R., 99.99% PURE    BEST EFFORTS 99.99% Most Standard Guns 1 EJTZNOGSPL19
Zinc Oxide doped with Gallium Oxide,ZINC OXIDE/GALLIUM OXIDE TARGET,,ZnO/Ga2O3 95/5 WT%,76.19999999999999,3.00",3.175,0.125",P.O.R., 99.99% PURE   BEST EFFORTS 99.99% Most Standard Guns 1 EJTZNOGSPL18
Zinc Oxide doped with Gallium Oxide,ZINC OXIDE/GALLIUM OXIDE TARGET,,ZnO/Ga2O3 95/5 WT%,101.6,4.00",6.35,0.250",P.O.R., 99.99% PURE   BEST EFFORTS 99.99% Most Standard Guns 1 EJTZNOGSPL13
Zinc Oxide doped with Magnesium,ZINC MAGNESIUM OXIDE TARGET,,99.9% PURE,50.8,2.00",3.175,0.125",P.O.R.,Zn(0.9)Mg(0.1)O    +/- 0.010” ALL  BEST EFFORTS  SURFACE DISCOLORATION MAY BE PRESENT 99.9% Most Standard Guns 1 EJTZNMGO4SPL01
Zinc Oxide doped with Magnesium,ZINC MAGNESIUM OXIDE TARGET,,99.9% PURE,50.8,2.00",6.35,0.250",P.O.R.,Zn(0.9)Mg(0.1)O    +/- 0.010” ALL  BEST EFFORTS  SURFACE DISCOLORATION MAY BE PRESENT 99.9% Most Standard Guns 1 EJTZNMGO4SPL02
Zinc Oxide doped with Magnesium,ZINC OXIDE/MAGNESIUM OXIDE TARGET,,ZnO/MgO 90/10 MOL%,76.19999999999999,3.00",3.175,0.125",P.O.R., 99.9% PURE    BEST EFFORTS 99.9% Most Standard Guns 1 EJTZNOMGOSPL07
Zinc Oxide doped with Sodium,ZINC OXIDE/SODIUM TARGET,,ZnO/Na 99/1 AT%,76.19999999999999,3.00",3.175,0.125",P.O.R., 99.99% PURE    BEST EFFORTS  HAZARDOUS SHIPPING 99.99% Most Standard Guns 1 EJTZNONASPL02
Zinc Oxide,ZINC OXIDE TARGET,,99.9% PURE,25.4,1.00",3.175,0.125",P.O.R.,ZnO    YELLOW   HAZARDOUS SHIPPING 99.9% Most Standard Guns 1
Zinc Oxide,ZINC OXIDE TARGET,,99.999% PURE,25.4,1.00",3.175,0.125",P.O.R.,ZnO    YELLOW   HAZARDOUS SHIPPING 99.999% Most Standard Guns 1
Zinc Oxide,ZINC OXIDE TARGET,,99.9% PURE,25.4,1.00",6.35,0.250",P.O.R.,ZnO    YELLOW   HAZARDOUS SHIPPING 99.9% Most Standard Guns 1
Zinc Oxide,ZINC OXIDE TARGET,,99.999% PURE,25.4,1.00",6.35,0.250",P.O.R.,ZnO    YELLOW   HAZARDOUS SHIPPING 99.999% Most Standard Guns 1
Zinc Oxide,ZINC OXIDE TARGET,,99.9% PURE,50.8,2.00",3.175,0.125",P.O.R.,ZnO    YELLOW   HAZARDOUS SHIPPING 99.9% Most Standard Guns 1
Zinc Oxide,ZINC OXIDE TARGET,,99.999% PURE,50.8,2.00",3.175,0.125",P.O.R.,ZnO    YELLOW   HAZARDOUS SHIPPING 99.999% Most Standard Guns 1
Zinc Oxide,ZINC OXIDE TARGET,,99.9% PURE,50.8,2.00",6.35,0.250",P.O.R.,ZnO    YELLOW   HAZARDOUS SHIPPING 99.9% Most Standard Guns 1
Zinc Oxide,ZINC OXIDE TARGET,,99.999% PURE,50.8,2.00",6.35,0.250",P.O.R.,ZnO    YELLOW   HAZARDOUS SHIPPING 99.999% Most Standard Guns 1
Zinc Oxide,ZINC OXIDE TARGET,,99.9% PURE,76.19999999999999,3.00",3.175,0.125",P.O.R.,ZnO    YELLOW   HAZARDOUS SHIPPING 99.9% Most Standard Guns 1
Zinc Oxide,ZINC OXIDE TARGET,,99.999% PURE,76.19999999999999,3.00",3.175,0.125",P.O.R.,ZnO    YELLOW   HAZARDOUS SHIPPING 99.999% Most Standard Guns 1
Zinc Oxide,ZINC OXIDE TARGET,,99.9% PURE,76.19999999999999,3.00",6.35,0.250",P.O.R.,ZnO    YELLOW   HAZARDOUS SHIPPING 99.9% Most Standard Guns 1
Zinc Oxide,ZINC OXIDE TARGET,,99.999% PURE,76.19999999999999,3.00",6.35,0.250",P.O.R.,ZnO    YELLOW   HAZARDOUS SHIPPING 99.999% Most Standard Guns 1
Zinc Oxide,ZINC OXIDE TARGET,,99.9% PURE,101.6,4.00",3.175,0.125",P.O.R.,ZnO    YELLOW   HAZARDOUS SHIPPING 99.9% Most Standard Guns 1
Zinc Oxide,ZINC OXIDE TARGET,,99.999% PURE,101.6,4.00",3.175,0.125",P.O.R.,ZnO    YELLOW   HAZARDOUS SHIPPING 99.999% Most Standard Guns 1
Zinc Oxide,ZINC OXIDE TARGET,,99.9% PURE,101.6,4.00",6.35,0.250",P.O.R.,ZnO    YELLOW   HAZARDOUS SHIPPING 99.9% Most Standard Guns 1
Zinc Oxide,ZINC OXIDE TARGET,,99.999% PURE,101.6,4.00",6.35,0.250",P.O.R.,ZnO    YELLOW   HAZARDOUS SHIPPING 99.999% Most Standard Guns 1
Zinc Oxide,ZINC OXIDE TARGET,,99.9% PURE,127.0,5.00",3.175,0.125",P.O.R.,ZnO     HAZARDOUS SHIPPING 99.9% Most Standard Guns 1
Zinc Oxide,ZINC OXIDE TARGET,,99.999% PURE,127.0,5.00",3.175,0.125",P.O.R.,ZnO    SINTERED   HAZARDOUS SHIPPING 99.999% Most Standard Guns 1
Zinc Oxide,ZINC OXIDE TARGET,,99.9% PURE,127.0,5.00",6.35,0.250",P.O.R.,ZnO     HAZARDOUS SHIPPING 99.9% Most Standard Guns 1
Zinc Oxide,ZINC OXIDE TARGET,,99.999% PURE,127.0,5.00",6.35,0.250",P.O.R.,ZnO    SINTERED   HAZARDOUS SHIPPING 99.999% Most Standard Guns 1
Zinc Oxide,ZINC OXIDE TARGET,,99.9% PURE,152.39999999999998,6.00",3.175,0.125",P.O.R.,ZnO     HAZARDOUS SHIPPING 99.9% Most Standard Guns 1
Zinc Oxide,ZINC OXIDE TARGET,,99.999% PURE,152.39999999999998,6.00",3.175,0.125",P.O.R.,ZnO    SINTERED   HAZARDOUS SHIPPING 99.999% Most Standard Guns 1
Zinc Oxide,ZINC OXIDE TARGET,,99.9% PURE,152.39999999999998,6.00",6.35,0.250",P.O.R.,ZnO     HAZARDOUS SHIPPING 99.9% Most Standard Guns 1
Zinc Oxide,ZINC OXIDE TARGET,,99.999% PURE,152.39999999999998,6.00",6.35,0.250",P.O.R.,ZnO    SINTERED   HAZARDOUS SHIPPING 99.999% Most Standard Guns 1
Zinc Oxide,ZINC OXIDE TARGET,,99.9% PURE,177.79999999999998,7.00",3.175,0.125",P.O.R.,ZnO     HAZARDOUS SHIPPING 99.9% Most Standard Guns 1
Zinc Oxide,ZINC OXIDE TARGET,,99.999% PURE,177.79999999999998,7.00",3.175,0.125",P.O.R.,ZnO     HAZARDOUS SHIPPING 99.999% Most Standard Guns 1
Zinc Oxide,ZINC OXIDE TARGET,,99.9% PURE,177.79999999999998,7.00",6.35,0.250",P.O.R.,ZnO     HAZARDOUS SHIPPING 99.9% Most Standard Guns 1
Zinc Oxide,ZINC OXIDE TARGET,,99.999% PURE,177.79999999999998,7.00",6.35,0.250",P.O.R.,ZnO     HAZARDOUS SHIPPING 99.999% Most Standard Guns 1
